external_id,week,mo,tu,we,th,fr,sa,n,n_lowq,q2,n_full,n_obs,q4,week_q
f1308,17,2.4709999999999996,2.13,2.437,2.4579999999999997,4.349,4.331,7,4,3,20,34,"Filmy na początku tygodnia były słabej jakości, a te pod koniec bardzo wysokiej.","2.471000,2.130000,2.437000,2.458000,4.349000,4.331000"
f7c29,17,2.4709999999999996,2.13,2.437,2.4579999999999997,4.349,4.331,7,4,2,20,34,NA,"2.471000,2.130000,2.437000,2.458000,4.349000,4.331000"
00c2c,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
023ce,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
27e23,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,4,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
54ed7,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
5542e,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
559e2,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
5870e,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,4,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
5c3d1,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
7d03b,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
88df4,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,Większość filmów miała złą ostrość może dwa były bardzo dobrej jakości,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
9d7d1,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,4,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
a711f,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
bb4ea,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,"Na zmianę jakoś jednego dnia była dobra, a następnego słaba, dlatego ocena po środku.","2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
bd209,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
c05b7,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
c42b6,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,3,19,31,Jakość filmów różna w różne dni,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
c565b,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,1,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
d45b5,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,2,19,31,NA,"2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
f75f6,18,2.984,2.121,4.031000000000001,4.079000000000001,2.054,2.522,7,4,1,19,31,"Pn -  zła
Wt- zła
Śr - bardzo dobra
Czw - umiarkowana
Pt - zła
Sb - zła","2.984000,2.121000,4.031000,4.079000,2.054000,2.522000"
00c2c,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
0d293,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
27e23,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
3adab,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
54ed7,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,2,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
5542e,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
559e2,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
57ea9,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,5,21,32,Środa i czwartek dobra reszta super,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
5870e,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,2,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
7d03b,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
88df4,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,Połowa filmów była złej jakości a druga bardzo dobrej stąd wypadkowa ocena umiarkowana jakość,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
9d7d1,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
a711f,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
b7150,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
bb4ea,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
bd209,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
c05b7,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
c42b6,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,Różna jakość w różne dni. Dużo filmów w zwolnionym tępie.,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
c565b,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
d45b5,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,3,21,32,NA,"4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
f75f6,19,4.23,4.262,2.324,2.711,4.393999999999999,4.417,7,2,4,21,32,"Pn -  dobra
Wt- - dobra
Śr - zła
Czw - zła
Pt - dobra 
Sb - dobra","4.230000,4.262000,2.324000,2.711000,4.394000,4.417000"
00c2c,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
27e23,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
3adab,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,"W większości filmiki były bardzo dobrej jakości, ale jeden albo 2 razy były złej jakości","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
40c71,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
54ed7,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
5542e,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
57ea9,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,5,19,28,Piątek i sobota dobra reszta wspaniała,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
5870e,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
5c3d1,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
7d03b,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,"Poniedziałek-czwartek: dobra jakość 
Piątek-sobota: zła jakość","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
88df4,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,Ostatnie dwa filmy bardzo nieostre  ale były też  filmy bardzo dobrej jakości,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
b7150,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
bd209,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
c05b7,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,"Do czwartku jakość filmów była wspaniała, a w piątek i sobotę słaba.","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
c42b6,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,4,19,28,Większość filmów miała jakość wspaniałą. Jednak był jeden lub dwa o słabej jakości.,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
d45b5,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,"Część filmików w bardzo dobrej jakości, część w tragicznej","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
f1308,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,"Wyświetlane filmy początkiem tygodnia były wspaniałej jakości, a może 2/3 pod koniec tygodnia już były złej jakości","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
f75f6,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,3,19,28,"Pn -  wspaniała
Wt - dobra
Śr - dobra 
Czw - bardzo dobra 
Pt - zła
SB - zła","4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
f7c29,20,4.269,4.469,4.353999999999999,4.261,2.297,2.113,7,2,2,19,28,NA,"4.269000,4.469000,4.354000,4.261000,2.297000,2.113000"
00c2c,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,2,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
27e23,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
3adab,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,5,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
54ed7,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,3,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
5870e,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
5c3d1,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
7d03b,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,2,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
88df4,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,2,17,29,Zdecydowana większość filmów złej jakości tylko ostatnie dwa były wyraźne,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
9d7d1,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,5,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
a711f,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
b7150,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
bb4ea,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
bd209,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
c05b7,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
c42b6,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,4,17,29,"Ostatnie dwa filmy jakość wspaniała, jednak wcześniej były filmy złej jakości.","2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
f1308,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,3,17,29,"Przez większość tygodnia wyświetlane filmy były słabej jakości (prawie najniższej). Jeśli dobrze pamiętam, w piątek była dobra jakość (prawie najwyższa), a w sobotę wspaniała (najwyższa).","2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
f7c29,21,2.581,2.128,2.755,2.629,4.028,4.001,7,4,3,17,29,NA,"2.581000,2.128000,2.755000,2.629000,4.028000,4.001000"
00c2c,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,1,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
27e23,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,3,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
343ab,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,5,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
40c71,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,3,22,30,Często pojawiają się motywy płynów,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
54ed7,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
559e2,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,3,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
57ea9,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,4,22,30,Poniedziałek i wtorek wspaniała reszta dobra,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
5870e,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
5c3d1,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,4,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
7d03b,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
88df4,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,Może tylko dwa filmiki były dobrej jakości te z początku tygodnia. Natomiast pozostałe były nieostre a obraz rozmazany.,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
8a560,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
8caa8,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
9d7d1,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,4,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
b7150,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
bb4ea,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
bd209,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
c05b7,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,2,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
c42b6,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,4,22,30,Większość filmów miała jakość wyjątkową. Było kilka słabych jakościowo filmów.,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
c565b,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,3,22,30,NA,"4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
f1308,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,3,22,30,"O ile dobrze pamiętam, tylko we wtorek wyświetlany film był w jakości dobrej (tej prawie najwyższej), a przez resztę tygodnia filmy były mieszane - albo w złej, albo słabej jakości.","4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
f75f6,22,4.236000000000001,4.282,2.489,2.38,2.3699999999999997,2.927,7,4,1,22,30,"Pn -  dobra
Wt- bardzo dobra
Śr - zła
Czw - zła
Pt - zła
SB - zła","4.236000,4.282000,2.489000,2.380000,2.370000,2.927000"
00c2c,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
023ce,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,"filmy jednego dnia są bardzo dobrej jakości a drugiego słabej, przez co ocenianie całego tygodnia jest ciężkie","4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
27e23,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
343ab,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
3adab,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,5,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
57ea9,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,5,22,30,Piątek i sobotę dobra reszta wspaniała,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
5870e,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,2,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
5c3d1,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
7d03b,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
88df4,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,5,22,30,Tylko jeden filmik był nieco gorszej jakości pozostałe bardzo dobrej,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
8caa8,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
9d7d1,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
a711f,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
bb4ea,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
bd209,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
c05b7,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,"Do czwartku jakość filmów była bardzo dobra, w piątek beznadziejna, a w sobotę słaba.","4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
c42b6,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
c565b,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
d45b5,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,4,22,30,Tylko w dwa ostatnie dni jakoś filmików była słaba. W pozostałe bardzo dobra,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
f1308,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,"Jakość wyświetlanych filmów przez większość dni w tym tygodniu była wspaniała (najwyższa). Jak dobrze pamiętam, w piątek była zła jakość (najniższa), a w sobotę słaba (prawie najniższa).","4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
f75f6,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,"Pn -  umiarkowana 
Wt - umiarkowana
Śr - umiarkowana
Czw - umiarkowana 
Piątek - zła
Sb - zła","4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
f865c,23,4.026999999999999,4.031000000000001,4.003,4.035,3.0319999999999996,2.175,7,1,3,22,30,NA,"4.027000,4.031000,4.003000,4.035000,3.032000,2.175000"
00c2c,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
27e23,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
3adab,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,4,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
4d5eb,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,2,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
54ed7,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
57ea9,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,4,19,31,Środa i czwartek wspaniała reszta dobra,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
5870e,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
7d03b,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,2,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
88df4,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,2,19,31,Większość filmów złej jakości choć nie wszystkie Dwa filmy miały jakość bardzo dobrą,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
8a560,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,2,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
8caa8,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,2,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
9d7d1,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
a711f,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
b7150,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
c05b7,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
c42b6,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,4,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
c565b,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
d45b5,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,3,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
f75f6,24,2.658,2.8019999999999996,4.185,4.287,2.219,2.121,7,4,1,19,31,NA,"2.658000,2.802000,4.185000,4.287000,2.219000,2.121000"
00c2c,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
27e23,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,3,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
3adab,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
40c71,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,3,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
54ed7,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,5,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
5870e,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
5c3d1,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
7d03b,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,2,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
88df4,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,Większość filmików bardzo dobrej jakości  Tylko te z początku tygodnia miały złą jakość,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
8caa8,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,3,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
9d7d1,25,2.058,2.791,4.31,4.236000000000001,4.268,4.2780000000000005,7,2,4,18,32,NA,"2.058000,2.791000,4.310000,4.236000,4.268000,4.278000"
