"external_id","week","mo","tu","we","th","fr","sa","n","n_lowq","q2","n_full","n_obs","q4","week_q"
"40c71",24,2.175,NA,2.658,NA,4.185,4.287,6,3,2,19,31,NA,"2.175000,NA,2.658000,NA,4.185000,4.287000"
"4d5eb",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"54ed7",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"559e2",24,NA,NA,2.658,2.802,NA,4.287,4,3,4,19,31,NA,"NA,NA,2.658000,2.802000,NA,4.287000"
"57ea9",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,4,19,31,"Środa i czwartek wspaniała reszta dobra","2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"5870e",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"5c3d1",24,2.175,NA,NA,2.802,4.185,4.287,6,3,4,19,31,NA,"2.175000,NA,NA,2.802000,4.185000,4.287000"
"7d03b",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"88df4",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,2,19,31,"Większość filmów złej jakości choć nie wszystkie Dwa filmy miały jakość bardzo dobrą","2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"898c1",24,NA,NA,2.658,2.802,NA,4.287,5,3,3,19,31,NA,"NA,NA,2.658000,2.802000,NA,4.287000"
"8a560",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"8caa8",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"9d7d1",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"a711f",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"b7150",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"bb4ea",24,2.175,NA,2.658,2.802,4.185,4.287,6,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"bb8d0",24,NA,NA,2.658,2.802,NA,4.287,4,3,3,19,31,NA,"NA,NA,2.658000,2.802000,NA,4.287000"
"bd209",24,2.175,NA,2.658,NA,4.185,4.287,6,3,2,19,31,NA,"2.175000,NA,2.658000,NA,4.185000,4.287000"
"c05b7",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"c42b6",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,4,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"c565b",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"d45b5",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,3,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"f0ed7",24,2.175,NA,2.658,NA,4.185,4.287,5,3,2,19,31,NA,"2.175000,NA,2.658000,NA,4.185000,4.287000"
"f1308",24,2.175,NA,2.658,2.802,4.185,4.287,6,4,3,19,31,"W tym tygodniu wyświetlane filmy były chyba we wszystkich możliwych jakościach. Nie jestem w stanie powiedzieć w jakie dni były jaka jakość.","2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"f75f6",24,2.175,NA,2.658,2.802,4.185,4.287,7,4,1,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"f7c29",24,2.175,NA,2.658,2.802,4.185,4.287,6,4,2,19,31,NA,"2.175000,NA,2.658000,2.802000,4.185000,4.287000"
"00c2c",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"023ce",25,NA,NA,NA,2.791,4.31,4.236,5,1,3,18,32,NA,"NA,NA,NA,2.791000,4.310000,4.236000"
"27e23",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,3,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"343ab",25,2.121,NA,2.058,NA,NA,4.236,5,2,4,18,32,NA,"2.121000,NA,2.058000,NA,NA,4.236000"
"3adab",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"40c71",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,3,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"4d5eb",25,2.121,NA,2.058,2.791,4.31,NA,5,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,NA"
"50bf3",25,2.121,NA,NA,2.791,4.31,NA,5,2,4,18,32,NA,"2.121000,NA,NA,2.791000,4.310000,NA"
"54ed7",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,5,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"559e2",25,NA,NA,2.058,2.791,4.31,4.236,6,2,4,18,32,NA,"NA,NA,2.058000,2.791000,4.310000,4.236000"
"57ea9",25,2.121,NA,2.058,NA,4.31,4.236,6,2,4,18,32,"Piątek i sobota wspaniała reszta dobra","2.121000,NA,2.058000,NA,4.310000,4.236000"
"5870e",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"5c3d1",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"7d03b",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,2,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"88df4",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,"Większość filmików bardzo dobrej jakości  Tylko te z początku tygodnia miały złą jakość","2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"898c1",25,2.121,NA,NA,2.791,4.31,4.236,6,2,3,18,32,NA,"2.121000,NA,NA,2.791000,4.310000,4.236000"
"8a560",25,2.121,NA,2.058,NA,4.31,4.236,6,2,4,18,32,NA,"2.121000,NA,2.058000,NA,4.310000,4.236000"
"8caa8",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,3,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"9d7d1",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"a711f",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,2,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"b7150",25,2.121,NA,NA,2.791,4.31,4.236,6,2,4,18,32,NA,"2.121000,NA,NA,2.791000,4.310000,4.236000"
"bb4ea",25,NA,NA,2.058,2.791,4.31,4.236,6,2,4,18,32,NA,"NA,NA,2.058000,2.791000,4.310000,4.236000"
"bb8d0",25,2.121,NA,NA,2.791,4.31,NA,4,2,3,18,32,NA,"2.121000,NA,NA,2.791000,4.310000,NA"
"bd209",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"c05b7",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,5,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"c42b6",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,5,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"c565b",25,2.121,NA,2.058,2.791,4.31,4.236,6,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"d45b5",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"f0ed7",25,2.121,NA,2.058,2.791,NA,4.236,6,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,NA,4.236000"
"f1308",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,3,18,32,"Od poniedziałku do piątku jakość wyświetlanych filmów zwiększała się od najniższej do najwyższej. W sobotę również była najwyższa jakość.","2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"f75f6",25,2.121,NA,2.058,2.791,4.31,4.236,7,3,4,18,32,NA,"2.121000,NA,2.058000,2.791000,4.310000,4.236000"
"f7c29",25,NA,NA,2.058,2.791,4.31,4.236,6,2,4,18,32,NA,"NA,NA,2.058000,2.791000,4.310000,4.236000"
